YLARS,Yval
12.7766324195848,12.8054691153759
7.72210582057628,7.74835577455485
6.57483391674216,6.69223691320614
8.34318976507801,8.3622213368009
9.1907457293047,9.21598899753404
8.53256342455914,8.55865016356991
10.0939164634346,10.125647035504
7.12897165424719,7.12675353253578
8.00667439388337,8.11634929078386
4.79515995451845,4.85100848025191
9.31876093727739,9.30966885864205
8.00274900767763,7.80766069998915
4.99559626772875,5.18715771647936
5.6000623996551,5.55153688915913
10.7560116137612,10.6949864704173
7.87404197674365,7.88039031341278
10.27339270636,10.2900287519584
6.44689247286289,6.40877255888129
5.58602094891621,5.54939081422127
7.59708452755154,7.62330324368372
8.97319499096773,8.91361127959508
8.69724857194227,8.69906407201181
9.47313387101361,9.42963798844004
8.07859554917012,8.13224665563643
7.64921283624721,7.60618689654271
3.45264986227945,3.40754881102894
11.0071457288154,11.0122263865577
7.5553857836492,7.53778172330984
8.36520747542847,8.37218720954279
5.95878824016648,5.86798228468199
8.93008470017837,8.93703571851159
13.7290230130666,13.8569614581048
6.8551460325345,6.84435020500503
4.96749863275407,5.06247549437169
9.00286027277372,9.24449334421057
7.24556100448209,7.23638821576038
7.96183822357717,7.93292100881457
7.57179375399578,7.544349224904
9.61084549232004,9.65626449382494
10.2646209735027,10.246380019661
8.99778806625017,8.99462386739837
6.71579183678511,6.69905588317113
8.9764646122359,8.97167798121514
5.09526503198544,5.12348236720893
13.152900090301,13.397582599627
5.76717449828567,5.76629620459256
8.5568645716959,8.54768440519768
10.226450561587,10.2106048795354
9.81444035890907,9.86772717448707
4.11514936271204,4.21899846439933
8.71657211799901,8.73363067624879
9.33168516313488,9.34698670960957
9.21395872791807,9.24047873335565
7.69267225300606,7.64892428812624
10.0693150170213,10.0701731944859
7.32787226820824,7.32210654035484
8.56998526582667,8.58510213620232
11.5288403978199,11.3950948271445
6.473423826787,6.44960351468183
5.87844809442654,5.80177322176041
9.68812738945636,9.66041775359629
5.38458502829983,5.43767814370079
7.92343847578596,7.96715593973984
6.20835598350363,6.22513530954433
11.9370373792907,11.9976059265352
6.87063768776714,6.93232578222492
7.37910956948715,7.4011214188971
8.4859215767674,8.48384781740081
7.77413254790035,7.89784358766183
9.4741284420696,9.52848817790778
8.29501927143859,8.30151380437983
6.20745859602622,6.12156122095129
10.040579437037,9.92716484434721
4.10619673616141,4.14488950510621
9.3929618411197,9.45611927163716
10.7762047320708,10.8197916674176
6.99577685617078,6.97097770935346
3.56299461092498,3.48634528040846
8.71439858522668,8.76970014498862
9.35931606928316,9.34891292942148
8.32695029098632,8.32878570166937
6.3420363515959,6.51339488488472
7.96539809593197,7.92047571876406
10.4272559153251,10.4302182329665
6.34505032073272,6.26728716772977
5.11437665220444,5.11534926165743
8.83783317069606,8.82319663904862
9.15735443180769,9.16060554590536
9.63193044384965,9.63230863115023
5.23245343327267,5.18806095119297
10.4407852062412,10.4641179988393
7.56007691325036,7.52844991734018
10.1463850454434,10.1479572281822
6.63975437684162,6.57323821913347
11.053564312843,11.0461748575528
7.21553373918086,7.28611463991387
7.96705508010167,7.95460038906675
5.05268523702722,4.98370502634395
8.98837153222217,8.94296596601534
6.90910370255702,6.86670432422753
10.3910714483254,10.3854389078661
8.34502809100121,8.26815727233236
8.32582073257604,8.32440598030346
4.47216573135006,4.17106012182259
8.50774864429435,8.42766161955304
4.70287494525869,4.62164476081096
8.05709188805368,8.01907965502546
6.42869651282468,6.45171939536935
10.3540884613217,10.3419138966096
10.5356234380326,10.6403933661893
6.91811138920421,6.92767759226555
5.9357137381656,5.9255731067675
9.29223593691967,9.3169050844627
5.09065227396585,5.03296804700667
7.40570256940577,7.36981305034609
5.60088911019495,5.66026951048219
9.29855807828094,9.30593319044146
9.19221282662085,9.22215925308989
9.39307678342361,9.43249290343543
8.62065472046247,8.63367102197587
8.24826025600973,8.20953065948927
5.03425064178527,5.04113259379742
8.90601595124057,8.91756419052984
8.28487532325891,8.27256389031348
8.42634172246186,8.41154093338184
7.83923846330783,7.85194369538727
8.13067873368934,8.13256725755014
7.898591661253,7.86284481972581
13.7849350662571,13.7331103085897
7.24578792615076,7.26271369516073
7.55476067784162,7.52055720759652
7.51382053627005,7.54786475286843
8.1218779519223,8.13577812959239
5.52388578757185,5.48853761884209
8.75889101331632,8.77474442469934
11.8312331480591,11.7710497965018
9.14514150024198,9.07091737135125
3.623337835906,3.76841009360558
7.65645535447727,7.5923556118868
9.7034303287849,9.64483258912159
7.54745279268439,7.55262734502147
5.00667171834398,4.98323446106492
11.2262821904649,11.2311936685524
6.67256243293788,6.67854375786778
9.86542865500699,9.89058473957398
4.73256127600999,4.81625636716341
6.42539259961132,6.43057939009474
8.75110501126094,8.76430639388945
9.27243488104697,9.37548123760158
7.00899853877653,7.00664270745914
9.54693904219525,9.55401150283372
10.6053485226105,10.6236990657138
8.79219068808347,8.81978930978734
4.83020614446397,4.81043775946334
11.1244247968451,11.129009306166
6.44371774913778,6.40224600249481
5.65364350220609,5.80265636367912
9.33227097867706,9.28362031971576
8.0258913946378,7.97237648130263
9.04573854230659,9.03507115507531
8.32560070064869,8.30927542744441
9.14608636851897,9.0935490407369
7.25139578644127,7.27988845972295
6.04297026475918,6.02323039488594
8.57753212948607,8.5428376340332
6.53601297621344,6.55311576632736
9.63693409106686,9.75277103273442
9.79226662508531,9.77640899421373
9.25298828388763,9.23446577388915
7.13473035695803,7.14853641201789
7.8391614996317,7.86809309918038
3.1999792251312,3.16062206418887
10.429187961163,10.4610757601639
7.95236363740756,7.97508388811529
6.62664359623278,6.6880069706946
8.45688956214457,8.53589733741546
8.92463247897503,8.95122052928777
6.38262529374643,6.32041644987207
8.27528648194236,8.30648218159126
6.01464073066508,5.95990134719908
7.94085193168666,7.95335585461207
10.7250197017139,10.6651038257868
6.83444172502618,6.81060346427162
8.25627364564534,8.22077686875486
10.359805498495,10.3711245563311
5.88384331023783,5.88085540082029
5.70344844021306,5.75500089910527
6.38142655897602,6.31607735768651
10.4683925111251,10.4660633598718
6.83994386648979,6.8233534380047
12.3558913261759,12.3714833109877
7.37989650340448,7.35583986964935
10.5983946681862,10.6052194940524
4.8773035693043,4.82270256214286
9.11462813717255,9.11544016166371
9.90984324426495,9.91532184219238
10.9271265864768,10.8779350994186
8.15335191647009,8.0876911876975
9.1221334156728,9.02663897198482
7.33839627747331,7.25357579184142
10.0957984948383,9.70636617209037
3.36133680255353,3.39987091580017
8.70510765132487,8.71694017060899
5.92404496099397,5.91075369052681
5.47503021062978,5.59762852950759
7.14552274206612,7.13917848740423
9.08757213308855,9.11000917503642
9.22050547173934,9.2643945125493
8.39836069223398,8.34149195102948
5.28593075036332,5.26621409631801
8.27086650151634,8.26888055710518
7.04476953445963,7.07353794365518
10.0551915684487,10.041451638273
9.46101194853988,9.43631653717483
10.6087654200248,10.5176812226068
8.19797490837092,8.22855140148125
9.0197460115539,8.93126376652183
3.86516493238595,3.78315986603268
9.30634290727373,9.3109409424446
9.10775720955149,9.11397469840258
4.28302417633065,4.40653203525202
5.62115289804032,5.56837558219651
8.78677355927944,8.75856895404869
10.3906028165001,10.4418292960759
9.28537010660771,9.31213344997265
5.69051608300645,5.74617782112795
6.46045048327512,6.41432884262501
9.68835894155244,9.72067818193534
9.05923247819896,9.03193829728004
5.73299956715648,5.66328003367387
13.4715179117925,13.4453380744248
9.11985767240047,9.10456443201018
9.3010605771284,9.30372686995976
4.40449622821724,4.38548579884009
7.67715082106597,7.62482633710631
6.17750861512846,6.08493874370961
10.1203391692459,10.1053054593903
4.40332134115305,4.40463337011786
7.10505320635404,7.08896072100828
8.04260018075795,7.93605432784178
9.81478679789246,9.85023241174047
4.72712680008141,4.65547756941154
7.5754141977613,7.70504821046365
9.73766906705861,9.84019155644626
8.87089123353873,8.87831319605542
6.44712885478073,6.4154763035385
10.1318040174901,10.1860455287073
6.59801202003844,6.58931067271849
9.99872342452615,9.98693079339166
7.96104708431302,7.98874239299129
6.84460111556066,6.8431970853583
5.43994439082255,5.45823415965665
9.55706430299674,9.57765538711948
8.47966494764549,8.50658861136892
7.54348975400277,7.49369138440817
7.90275257287376,7.89603525559173
9.01199538291388,8.93661631028621
6.10421539740987,6.21703804113789
10.1279716483218,10.1886785220162
7.27957977808825,7.25610206236024
10.0005948408413,9.96235097752579
11.9184587149777,11.7034848739234
8.01258919085875,8.05836963278784
7.70128934300624,7.7195236134807
7.40489143029806,7.42418445708963
5.2902812397556,5.14969364929469
10.4284384096796,10.4481370153014
6.90244783524462,6.87136826420881
8.33195359577124,8.33259568197214
6.15666889349892,6.11172223863194
8.92790219064691,8.93242241829526
8.60658618478221,8.58107393712331
6.73926943957984,6.70803552135366
4.59792426448804,4.51708278139303
9.17600354162217,9.24039774735309
5.54453291718179,5.51126970413419
9.52687947363042,9.54190617648531
8.27551002127966,8.30173677891107
8.73342356594174,8.78410912183345
5.68692953935217,5.72288633833319
9.14655778960644,9.14411078677499
6.97586755230693,7.04060351192501
7.86315089971344,7.8742469954567
9.77320973355077,9.84196543412417
7.73616302944336,7.71392630759675
4.41313679326792,4.53846200144415
9.74709898120707,9.82277469372198
11.7468149377053,11.7328852217298
8.18925600458745,8.19895854738705
4.71171170916776,4.68752594386729
8.62680117862326,8.63141943436306
10.6108802900348,10.7357588131983
8.19297084835779,8.16408784930835
7.12067782556645,7.11022046676385
9.75212113477728,9.76678681327712
6.54116908378202,6.47203424598417
10.0813632280077,10.0508088683703
6.9033494531942,6.92216369653914
8.49508463700483,8.45479572215331
9.80695405004134,9.80513803305096
8.65576533588009,8.67474016156034
5.96725089447319,5.90734552313233
6.58508193822776,6.57403346505365
8.31477578902451,8.32293432067799
11.8216767360895,11.7828833338998
4.99670048848511,5.04878363373881
6.67383918294217,6.61789991784658
8.34212268571378,8.36995202593822
8.52183910015538,8.49331614373464
6.98521821005505,6.98098640133835
9.5298498724636,9.45746600806357
8.40189930103509,8.39245867632098
7.52310386984318,7.53616711148808
7.15028236820568,7.0999956003352
8.9090281180086,8.87706251009863
5.15119928031273,5.13455879412674
11.1765770227599,11.1191670576919
10.7807766647615,10.9544962682408
5.18399547481379,5.69973753831041
6.62931948694005,6.61156787985703
10.7673083143354,10.7385843754147
7.16685311145008,7.12558161645421
6.9669045275921,6.97105645904099
6.32174544694872,6.26745910425333
11.3756752011528,11.3684408596366
10.7608412057252,10.7036858436841
7.94442086875843,8.00613074748009
7.07431648727997,7.07431707112294
7.62771863503407,7.59113615498656
1.52814904639391,1.43801734486589
11.4873937098663,11.4503702663109
7.47775813302269,7.4627076645876
6.30104090131653,6.30206259610534
6.02719667512354,6.05053491330269
8.56495689260961,8.55647414940901
10.9949573494477,11.012357956167
8.92964514189551,8.95425588358923
7.07138935639038,7.00385793956286
8.25496676399517,8.19159569084255
5.23180601825515,5.24511955657694
8.87052219480083,8.95608829386373
6.87084222119582,6.87743469104004
9.5212883062815,9.5189495952156
11.1112650769834,11.1252546445819
7.45970749780997,7.4593377717313
4.54330859305274,4.58495463735743
8.04016815220562,8.02834795611961
9.11322746213051,9.12502135334622
7.85266643124066,7.86988749972619
8.65010155984181,8.65272863418576
10.2216716031672,10.1815400027648
6.25786878596908,6.30664235803395
8.79933952455093,8.77117762673741
7.64714920501667,7.75559322490905
5.53404150872104,5.63693725327316
7.33405836826954,7.31559014891299
8.68525441907279,8.57409267730233
8.07112538978367,8.08170877388445
10.2379769457806,10.2197739536496
7.08635268439541,7.07580205884212
10.3018097376586,10.3072508571238
10.4084813752215,10.285113232605
5.59693069843962,5.68831305534198
4.73285571155005,5.1858280822742
9.867780782338,9.87343513366959
9.92477115163919,10.0181435110638
7.87328680424323,7.82139894975321
7.19777532438638,7.24134833609807
8.83906036560614,8.84027533218188
6.06787099516736,6.14586585992004
7.03714861328508,7.09261372262255
10.2490663772916,10.2628806698598
7.99664149239257,8.00763920544114
8.56937715613392,8.60597306719376
10.0935375488306,10.1075802914928
6.00735106652976,5.97391478176224
10.5701864797093,10.5901410368525
7.07410967057634,7.15547407432183
7.05826728097431,7.00823236042664
6.22318262508511,6.21430715859921
11.4865753682933,11.5018070222715
6.59615345252363,6.58628668155083
8.76589107376592,8.84213854024622
7.90051877831808,7.93325994832587
9.01419473187994,9.02812462233421
4.09832150484362,4.0979433094665
9.84759222839394,9.89558725814422
5.60950769030765,5.82927954340853
9.16055266500365,9.15490903949204
6.48522391840834,6.44834243067774
8.64845606320023,8.70821721955107
11.5655246361161,11.5465442780779
11.3636082635252,11.4437826299419
2.75021780245711,2.58972567127723
8.12127454464688,8.10238775448835
9.84196728638564,9.87016079933769
9.52329669511087,9.573622261291
5.8518063061851,5.79892857520902
11.3087263468574,11.352386281431
10.0279791528506,10.038818239458
6.3109243027623,6.30758719110609
4.27592144393509,4.27176200532907
9.0159013003339,9.02341981520562
9.35769609553659,9.34515813495695
8.60101915672787,8.59244885927624
