YLARS,Yval
62.829800996141,62.8428191708568
67.2831171403798,67.4230544947276
60.9371730759669,60.887252391299
70.1634549212631,70.0814373085208
69.8261095976926,69.7950209164887
65.2153924070912,65.0770644983411
61.0112689970228,60.8349582771259
65.7298497002089,65.9227609975924
70.2430550962167,70.4939037612151
73.241398051779,73.2213374057606
67.4166014226414,67.5487170413887
67.551265563261,67.5347867734735
64.8854842869061,65.1446217776219
69.5447594440795,69.4441133363857
66.6439122265693,66.8897935950392
66.0242765378207,66.0051118656158
67.5805450421615,67.4608516306142
67.008229192764,66.6136697142414
63.355173354786,63.3693827865643
68.0518925144112,68.0200296849752
69.897537837219,69.9235043535975
59.5198733794061,59.226391813452
65.3894561492285,65.3940531425673
67.1021810607903,67.0783128663633
68.0158019922636,67.9560867913776
64.6188890383998,64.4529293278217
66.9545926970277,67.047953691178
64.4745177238172,64.2969716687186
69.619357674495,69.5024702538755
66.4585289212279,66.7127859728979
64.3448569780974,64.4344689364085
72.7101780984161,72.4335769824934
62.5702564262527,62.2960947599472
64.816818162538,64.9572864561456
64.508029999302,64.5224788156611
74.2857745078014,74.1002740822247
61.7663280395363,61.5929238045229
68.7159703095942,68.7637825936391
68.8592403159635,68.6901630150623
68.0849432219787,68.1584286912815
65.8649248013808,65.7064374517924
64.8638733580735,64.9036059402216
64.8770097410528,64.5474742247929
69.2602504863105,69.2757567792513
64.1468031753673,64.155038389468
70.0406832325644,70.0090659578592
65.3997155726412,65.1871228655028
67.6961250369888,67.6977287958137
66.5978424190429,66.6819211319085
67.3658342820929,67.4469891428865
65.8482616677838,65.857434830238
69.5719776474721,69.4215395520305
64.9247084233368,64.7787317976254
70.096362243976,70.2039702693267
67.2754525745283,67.2063013172211
63.592366442885,64.1876477565787
62.5476671290864,62.4577232502646
69.3874767817863,70.1078058297593
68.5961801386609,68.6910055250898
66.0901958134063,66.0631365569236
65.5389598128814,65.5610926106734
69.2347775482693,68.9508594111425
66.6449586319566,66.9690381537081
65.870932985436,65.8023268592053
63.7668080212219,63.8033462817359
65.9646832889658,66.1138043773835
67.5383910975314,67.6096970949493
63.2233313232517,63.0466683786906
68.6956244425908,68.7169832965341
66.9279047711012,67.1497805889508
69.7765351568108,69.7551091720941
65.8229077864903,65.9023530199588
71.0878496700087,71.0224047930162
68.5295549752707,68.7082487559174
65.5887568480377,66.137600622152
63.2542745907167,63.3541322984806
66.2956217265384,66.0549069479784
69.5900395832434,69.5480556230673
69.744007548325,70.2955943848865
57.4885350478198,57.6023944629612
68.9778100536648,68.9897614659237
62.8738274814216,62.797999893592
68.9365707594695,69.1081288054911
60.5635558687548,60.5677519777082
66.6604104498078,66.6336871409846
66.6433047884613,66.7730507824949
69.1165208101616,68.810896392869
62.9955426652329,62.8856688811791
68.181520870221,68.1374139127282
67.9738599351504,67.921774867896
68.1254863146521,68.1662074348743
67.9193645731914,67.8382161269947
67.8302465828793,67.9342330610814
63.7918358141816,64.1145103686119
72.8730983441637,72.7941868553569
60.5946691083313,60.2273079804966
67.8900344617404,67.9252469300342
66.775519831167,66.8092107333959
61.7099982556985,61.667616772476
68.7599491648077,68.6318832701851
72.5977999668356,73.1813997857006
67.1672639586028,67.1928849060829
61.1363947139671,61.1535432973601
68.3888044048097,68.5648820925219
69.1702525515114,69.094358746648
67.1770971221228,67.2511110777717
67.1118300248198,67.0216163607884
67.2221681200725,67.0608248907431
65.4444217014672,65.1360720687725
66.4677752994855,66.5565055820119
65.2742143890874,65.2277756641809
65.8007595672577,65.8305941160768
65.2324417286246,65.540314130559
66.8067003355147,66.8914614443621
70.3485147806085,70.4029376663958
64.7162531822961,64.8199372368976
66.5361543578873,66.660788189715
66.4094575455809,66.4334834461784
70.2425682544432,70.1712275518582
69.4397549104252,69.1142384932991
68.2326464213242,68.3651489396123
69.7218521556359,69.4619695333562
64.697436016703,64.890344590425
68.064195003236,68.1557192896978
65.9169941693923,66.1426403724493
67.0260189990447,66.7041232094126
66.9169730686311,66.9540777952685
65.2931329296803,65.25863384503
63.9715598183531,64.0682888189728
73.5194742326594,73.2989838323253
64.9665306103118,64.9511460935331
65.8583094590754,66.1909428987751
67.1044131048574,67.1773321963672
68.5864066724048,68.4085528004684
66.1238255471393,66.325415191738
66.2950343353267,66.5044898653277
67.6169918930089,67.438235076583
59.5731129228364,59.5871681152097
68.3845826149044,68.4287956844105
66.0837042128508,65.9778920174286
62.8007577727298,63.7097997371923
63.3502535432196,62.9726948371946
71.3033853775383,71.2438011880692
66.2559136911562,66.3311788024483
71.0826184877795,70.871984688877
62.7134032933967,62.5248051581477
63.5090704641027,63.8073876991791
66.9881526581952,66.9116583087263
69.8000641039181,69.5757542969697
68.2020144478621,68.2254044027495
68.5868567992802,68.5371690281112
67.0659253922251,67.1873367382298
67.3207694560084,67.1892185692084
59.4408132416928,59.2940839217733
71.2536031510948,71.3739968583265
65.4641093516472,65.5110598042965
67.6498037045113,67.6386333164683
68.3140913704567,68.2719794267152
73.073456606908,73.7831437351608
66.0719736087076,65.6982357306708
62.8234135654929,62.8181702300162
68.227823773266,67.7851553223939
65.4405665639654,65.5914682338023
67.9090137130283,67.7501561965018
