YLARS,Yval
62.8974025902614,62.8428191708568
67.3384700440621,67.4230544947276
60.9696029227818,60.887252391299
70.1166471924953,70.0814373085208
69.8454573832038,69.7950209164887
65.1996446812709,65.0770644983411
61.0402690385601,60.8349582771259
65.7166796566538,65.9227609975924
70.3037558723303,70.4939037612151
73.2383597915975,73.2213374057606
67.43125497621,67.5487170413887
67.537789449199,67.5347867734735
64.878483572294,65.1446217776219
69.5508032556591,69.4441133363857
66.7229531774776,66.8897935950392
65.9543701359197,66.0051118656158
67.597554344175,67.4608516306142
67.0052600410673,66.6136697142414
63.3457118786916,63.3693827865643
68.0215607878757,68.0200296849752
69.9609907132127,69.9235043535975
59.4453741548954,59.226391813452
65.4060358864313,65.3940531425673
67.1308266172327,67.0783128663633
67.9692497939583,67.9560867913776
64.631538120397,64.4529293278217
66.9568421845964,67.047953691178
64.384510652709,64.2969716687186
69.587673041083,69.5024702538755
66.3161758729336,66.7127859728979
64.3823000154351,64.4344689364085
72.7218577311013,72.4335769824934
62.5807975123339,62.2960947599472
64.8361405312045,64.9572864561456
64.5181975241642,64.5224788156611
74.2429314163368,74.1002740822247
61.7287338380824,61.5929238045229
68.7341525380055,68.7637825936391
68.8024070817183,68.6901630150623
68.0459354778482,68.1584286912815
65.814480800643,65.7064374517924
64.856476271426,64.9036059402216
64.9132706033114,64.5474742247929
69.238108602695,69.2757567792513
64.1345071433125,64.155038389468
70.044962054351,70.0090659578592
65.422017040631,65.1871228655028
67.696039018792,67.6977287958137
66.6330389458276,66.6819211319085
67.3529841537564,67.4469891428865
65.8612931900102,65.857434830238
69.5699365050126,69.4215395520305
64.9406723662065,64.7787317976254
70.0747769757133,70.2039702693267
67.2611661520773,67.2063013172211
63.6032989046443,64.1876477565787
62.5650678896117,62.4577232502646
69.3502626913291,70.1078058297593
68.6028430080409,68.6910055250898
66.0799183597168,66.0631365569236
65.5936165316607,65.5610926106734
69.1860009997329,68.9508594111425
66.6319393035238,66.9690381537081
65.9297646090278,65.8023268592053
63.7810831448098,63.8033462817359
65.9289906522327,66.1138043773835
67.5470774601338,67.6096970949493
63.2224910985995,63.0466683786906
68.7103918884168,68.7169832965341
66.9273423002429,67.1497805889508
69.7800780708248,69.7551091720941
65.8744265440972,65.9023530199588
71.1106968680649,71.0224047930162
68.5486578053643,68.7082487559174
65.6293959284421,66.137600622152
63.285253380796,63.3541322984806
66.2587132900866,66.0549069479784
69.6601554253046,69.5480556230673
69.9172660730603,70.2955943848865
57.3805912875975,57.6023944629612
68.9507652721839,68.9897614659237
62.894651428852,62.797999893592
68.9420037719475,69.1081288054911
60.7099107505008,60.5677519777082
66.5719029398403,66.6336871409846
66.6471253274817,66.7730507824949
69.0310767152141,68.810896392869
63.0053861590752,62.8856688811791
68.1711406203943,68.1374139127282
67.997065787415,67.921774867896
68.107693588871,68.1662074348743
67.9491214293368,67.8382161269947
67.8142297436608,67.9342330610814
63.7795602916922,64.1145103686119
72.8892357143496,72.7941868553569
60.5755227754922,60.2273079804966
67.8563247921242,67.9252469300342
66.8044920358507,66.8092107333959
61.7343081006975,61.667616772476
68.7168380019644,68.6318832701851
